bacteria;temperatura_°C;medio;replica;tiempo_h;Crecimiento normalizado
E. coli K-12;37;limitado;8;3,75758;0,85202
E. coli K-12;37;limitado;8;3,87879;0,81402
E. coli K-12;37;limitado;8;4;0,84739
E. coli K-12;37;limitado;8;4,12121;0,82811
E. coli K-12;37;limitado;8;4,24242;0,84066
E. coli K-12;37;limitado;8;4,36364;0,8388
E. coli K-12;37;limitado;8;4,48485;0,85125
E. coli K-12;37;limitado;8;4,60606;0,83973
E. coli K-12;37;limitado;8;4,72727;0,86088
E. coli K-12;37;limitado;8;4,84848;0,84094
E. coli K-12;37;limitado;8;4,9697;0,87353
E. coli K-12;37;limitado;8;5,09091;0,83159
E. coli K-12;37;limitado;8;5,21212;0,81922
E. coli K-12;37;limitado;8;5,33333;0,8648
E. coli K-12;37;limitado;8;5,45455;0,86292
E. coli K-12;37;limitado;8;5,57576;0,88144
E. coli K-12;37;limitado;8;5,69697;0,86907
E. coli K-12;37;limitado;8;5,81818;0,82732
E. coli K-12;37;limitado;8;5,93939;0,87588
E. coli K-12;37;limitado;8;6,06061;0,84114
E. coli K-12;37;limitado;8;6,18182;0,87213
E. coli K-12;37;limitado;8;6,30303;0,81895
E. coli K-12;37;limitado;8;6,42424;0,8412
E. coli K-12;37;limitado;8;6,54545;0,85825
E. coli K-12;37;limitado;8;6,66667;0,855
E. coli K-12;37;limitado;8;6,78788;0,81183
E. coli K-12;37;limitado;8;6,90909;0,87917
E. coli K-12;37;limitado;8;7,0303;0,86756
E. coli K-12;37;limitado;8;7,15152;0,85289
E. coli K-12;37;limitado;8;7,27273;0,83699
E. coli K-12;37;limitado;8;7,39394;0,85324
E. coli K-12;37;limitado;8;7,51515;0,85117
E. coli K-12;37;limitado;8;7,63636;0,8445
E. coli K-12;37;limitado;8;7,75758;0,86515
E. coli K-12;37;limitado;8;7,87879;0,82264
E. coli K-12;37;limitado;8;8;0,84493
E. coli K-12;37;limitado;8;8,12121;0,83127
E. coli K-12;37;limitado;8;8,24242;0,86543
E. coli K-12;37;limitado;8;8,36364;0,82264
E. coli K-12;37;limitado;8;8,48485;0,89934
E. coli K-12;37;limitado;8;8,60606;0,8629
E. coli K-12;37;limitado;8;8,72727;0,83445
E. coli K-12;37;limitado;8;8,84848;0,86502
E. coli K-12;37;limitado;8;8,9697;0,85234
E. coli K-12;37;limitado;8;9,09091;0,84404
E. coli K-12;37;limitado;8;9,21212;0,8744
E. coli K-12;37;limitado;8;9,33333;0,86486
E. coli K-12;37;limitado;8;9,45455;0,84843
E. coli K-12;37;limitado;8;9,57576;0,85964
E. coli K-12;37;limitado;8;9,69697;0,85564
E. coli K-12;37;limitado;8;9,81818;0,87938
E. coli K-12;37;limitado;8;9,93939;0,81846
E. coli K-12;37;limitado;8;10,06061;0,84147
E. coli K-12;37;limitado;8;10,18182;0,85114
E. coli K-12;37;limitado;8;10,30303;0,8299
E. coli K-12;37;limitado;8;10,42424;0,83048
E. coli K-12;37;limitado;8;10,54545;0,83543
E. coli K-12;37;limitado;8;10,66667;0,85793
E. coli K-12;37;limitado;8;10,78788;0,81713
E. coli K-12;37;limitado;8;10,90909;0,84528
E. coli K-12;37;limitado;8;11,0303;0,85075
E. coli K-12;37;limitado;8;11,15152;0,85629
E. coli K-12;37;limitado;8;11,27273;0,82132
E. coli K-12;37;limitado;8;11,39394;0,87362
E. coli K-12;37;limitado;8;11,51515;0,83485
E. coli K-12;37;limitado;8;11,63636;0,87017
E. coli K-12;37;limitado;8;11,75758;0,85698
E. coli K-12;37;limitado;8;11,87879;0,86049
E. coli K-12;37;limitado;8;12;0,85157
E. coli K-12;37;limitado;9;0;0,02968
E. coli K-12;37;limitado;9;0,12121;0
E. coli K-12;37;limitado;9;0,24242;0,00172
E. coli K-12;37;limitado;9;0,36364;0,00043
E. coli K-12;37;limitado;9;0,48485;0
E. coli K-12;37;limitado;9;0,60606;0,00187
E. coli K-12;37;limitado;9;0,72727;0,00271
E. coli K-12;37;limitado;9;0,84848;0,00814
E. coli K-12;37;limitado;9;0,9697;0
E. coli K-12;37;limitado;9;1,09091;0
E. coli K-12;37;limitado;9;1,21212;0
E. coli K-12;37;limitado;9;1,33333;0,01436
E. coli K-12;37;limitado;9;1,45455;0,04718
E. coli K-12;37;limitado;9;1,57576;0,08345
E. coli K-12;37;limitado;9;1,69697;0,12504
E. coli K-12;37;limitado;9;1,81818;0,23901
E. coli K-12;37;limitado;9;1,93939;0,2909
E. coli K-12;37;limitado;9;2,06061;0,36032
E. coli K-12;37;limitado;9;2,18182;0,44592
E. coli K-12;37;limitado;9;2,30303;0,50927
E. coli K-12;37;limitado;9;2,42424;0,58171
E. coli K-12;37;limitado;9;2,54545;0,63907
E. coli K-12;37;limitado;9;2,66667;0,69112
E. coli K-12;37;limitado;9;2,78788;0,6936
E. coli K-12;37;limitado;9;2,90909;0,7154
E. coli K-12;37;limitado;9;3,0303;0,74619
E. coli K-12;37;limitado;9;3,15152;0,74973
E. coli K-12;37;limitado;9;3,27273;0,75653
E. coli K-12;37;limitado;9;3,39394;0,77656
E. coli K-12;37;limitado;9;3,51515;0,79804
E. coli K-12;37;limitado;9;3,63636;0,78649
E. coli K-12;37;limitado;9;3,75758;0,81155
E. coli K-12;37;limitado;9;3,87879;0,80611
E. coli K-12;37;limitado;9;4;0,80409
E. coli K-12;37;limitado;9;4,12121;0,82656
E. coli K-12;37;limitado;9;4,24242;0,81582
E. coli K-12;37;limitado;9;4,36364;0,83372
E. coli K-12;37;limitado;9;4,48485;0,82904
E. coli K-12;37;limitado;9;4,60606;0,83498
E. coli K-12;37;limitado;9;4,72727;0,8166
E. coli K-12;37;limitado;9;4,84848;0,79227
E. coli K-12;37;limitado;9;4,9697;0,84108
E. coli K-12;37;limitado;9;5,09091;0,81595
E. coli K-12;37;limitado;9;5,21212;0,81446
E. coli K-12;37;limitado;9;5,33333;0,7877
E. coli K-12;37;limitado;9;5,45455;0,80415
E. coli K-12;37;limitado;9;5,57576;0,82169
E. coli K-12;37;limitado;9;5,69697;0,8267
E. coli K-12;37;limitado;9;5,81818;0,81199
E. coli K-12;37;limitado;9;5,93939;0,82077
E. coli K-12;37;limitado;9;6,06061;0,7983
E. coli K-12;37;limitado;9;6,18182;0,83057
E. coli K-12;37;limitado;9;6,30303;0,82477
E. coli K-12;37;limitado;9;6,42424;0,81653
E. coli K-12;37;limitado;9;6,54545;0,81731
E. coli K-12;37;limitado;9;6,66667;0,82806
E. coli K-12;37;limitado;9;6,78788;0,83095
E. coli K-12;37;limitado;9;6,90909;0,83866
E. coli K-12;37;limitado;9;7,0303;0,85017
E. coli K-12;37;limitado;9;7,15152;0,82712
E. coli K-12;37;limitado;9;7,27273;0,78341
E. coli K-12;37;limitado;9;7,39394;0,83
E. coli K-12;37;limitado;9;7,51515;0,8003
E. coli K-12;37;limitado;9;7,63636;0,84034
E. coli K-12;37;limitado;9;7,75758;0,8499
E. coli K-12;37;limitado;9;7,87879;0,80893
E. coli K-12;37;limitado;9;8;0,8397
E. coli K-12;37;limitado;9;8,12121;0,77009
E. coli K-12;37;limitado;9;8,24242;0,80861
E. coli K-12;37;limitado;9;8,36364;0,8271
E. coli K-12;37;limitado;9;8,48485;0,86346
E. coli K-12;37;limitado;9;8,60606;0,84565
E. coli K-12;37;limitado;9;8,72727;0,82174
E. coli K-12;37;limitado;9;8,84848;0,81402
E. coli K-12;37;limitado;9;8,9697;0,83731
E. coli K-12;37;limitado;9;9,09091;0,81583
E. coli K-12;37;limitado;9;9,21212;0,82776
E. coli K-12;37;limitado;9;9,33333;0,83308
E. coli K-12;37;limitado;9;9,45455;0,78408
E. coli K-12;37;limitado;9;9,57576;0,82566
E. coli K-12;37;limitado;9;9,69697;0,85937
E. coli K-12;37;limitado;9;9,81818;0,83961
E. coli K-12;37;limitado;9;9,93939;0,8006
E. coli K-12;37;limitado;9;10,06061;0,81726
E. coli K-12;37;limitado;9;10,18182;0,80454
E. coli K-12;37;limitado;9;10,30303;0,79656
E. coli K-12;37;limitado;9;10,42424;0,80639
E. coli K-12;37;limitado;9;10,54545;0,84412
E. coli K-12;37;limitado;9;10,66667;0,8008
E. coli K-12;37;limitado;9;10,78788;0,83413
E. coli K-12;37;limitado;9;10,90909;0,80758
E. coli K-12;37;limitado;9;11,0303;0,82047
E. coli K-12;37;limitado;9;11,15152;0,83892
E. coli K-12;37;limitado;9;11,27273;0,84467
E. coli K-12;37;limitado;9;11,39394;0,81432
E. coli K-12;37;limitado;9;11,51515;0,80894
E. coli K-12;37;limitado;9;11,63636;0,8444
E. coli K-12;37;limitado;9;11,75758;0,81635
E. coli K-12;37;limitado;9;11,87879;0,82364
E. coli K-12;37;limitado;9;12;0,83149
E. coli K-12;37;limitado;10;0;0,0347
E. coli K-12;37;limitado;10;0,12121;0
E. coli K-12;37;limitado;10;0,24242;0,00454
E. coli K-12;37;limitado;10;0,36364;0,012
E. coli K-12;37;limitado;10;0,48485;0
E. coli K-12;37;limitado;10;0,60606;0,01087
E. coli K-12;37;limitado;10;0,72727;0
E. coli K-12;37;limitado;10;0,84848;0,00651
E. coli K-12;37;limitado;10;0,9697;0
E. coli K-12;37;limitado;10;1,09091;0
E. coli K-12;37;limitado;10;1,21212;0
E. coli K-12;37;limitado;10;1,33333;0
E. coli K-12;37;limitado;10;1,45455;0,02924
E. coli K-12;37;limitado;10;1,57576;0,04557
E. coli K-12;37;limitado;10;1,69697;0,11179
E. coli K-12;37;limitado;10;1,81818;0,16438
E. coli K-12;37;limitado;10;1,93939;0,22469
E. coli K-12;37;limitado;10;2,06061;0,31573
E. coli K-12;37;limitado;10;2,18182;0,3675
E. coli K-12;37;limitado;10;2,30303;0,40847
E. coli K-12;37;limitado;10;2,42424;0,49247
E. coli K-12;37;limitado;10;2,54545;0,52918
E. coli K-12;37;limitado;10;2,66667;0,51997
E. coli K-12;37;limitado;10;2,78788;0,55417
E. coli K-12;37;limitado;10;2,90909;0,586
E. coli K-12;37;limitado;10;3,0303;0,59248
E. coli K-12;37;limitado;10;3,15152;0,60561
E. coli K-12;37;limitado;10;3,27273;0,61961
E. coli K-12;37;limitado;10;3,39394;0,61252
E. coli K-12;37;limitado;10;3,51515;0,616
E. coli K-12;37;limitado;10;3,63636;0,6466
E. coli K-12;37;limitado;10;3,75758;0,60038
E. coli K-12;37;limitado;10;3,87879;0,62761
E. coli K-12;37;limitado;10;4;0,63037
E. coli K-12;37;limitado;10;4,12121;0,6403
E. coli K-12;37;limitado;10;4,24242;0,62351
E. coli K-12;37;limitado;10;4,36364;0,6382
E. coli K-12;37;limitado;10;4,48485;0,59718
E. coli K-12;37;limitado;10;4,60606;0,63868
E. coli K-12;37;limitado;10;4,72727;0,63356
E. coli K-12;37;limitado;10;4,84848;0,63586
E. coli K-12;37;limitado;10;4,9697;0,63167
E. coli K-12;37;limitado;10;5,09091;0,64823
E. coli K-12;37;limitado;10;5,21212;0,62473
E. coli K-12;37;limitado;10;5,33333;0,62082
E. coli K-12;37;limitado;10;5,45455;0,64661
E. coli K-12;37;limitado;10;5,57576;0,6337
E. coli K-12;37;limitado;10;5,69697;0,63786
E. coli K-12;37;limitado;10;5,81818;0,62962
E. coli K-12;37;limitado;10;5,93939;0,63913
E. coli K-12;37;limitado;10;6,06061;0,61549
E. coli K-12;37;limitado;10;6,18182;0,62489
E. coli K-12;37;limitado;10;6,30303;0,6351
E. coli K-12;37;limitado;10;6,42424;0,64773
E. coli K-12;37;limitado;10;6,54545;0,62776
E. coli K-12;37;limitado;10;6,66667;0,61725
E. coli K-12;37;limitado;10;6,78788;0,63537
E. coli K-12;37;limitado;10;6,90909;0,63226
E. coli K-12;37;limitado;10;7,0303;0,62597
E. coli K-12;37;limitado;10;7,15152;0,58886
E. coli K-12;37;limitado;10;7,27273;0,628
E. coli K-12;37;limitado;10;7,39394;0,64251
E. coli K-12;37;limitado;10;7,51515;0,63761
E. coli K-12;37;limitado;10;7,63636;0,62908
E. coli K-12;37;limitado;10;7,75758;0,61115
E. coli K-12;37;limitado;10;7,87879;0,64886
E. coli K-12;37;limitado;10;8;0,62613
E. coli K-12;37;limitado;10;8,12121;0,63454
E. coli K-12;37;limitado;10;8,24242;0,62648
E. coli K-12;37;limitado;10;8,36364;0,62439
E. coli K-12;37;limitado;10;8,48485;0,63743
E. coli K-12;37;limitado;10;8,60606;0,60868
E. coli K-12;37;limitado;10;8,72727;0,61441
E. coli K-12;37;limitado;10;8,84848;0,62194
E. coli K-12;37;limitado;10;8,9697;0,66477
E. coli K-12;37;limitado;10;9,09091;0,6179
E. coli K-12;37;limitado;10;9,21212;0,62592
E. coli K-12;37;limitado;10;9,33333;0,6343
E. coli K-12;37;limitado;10;9,45455;0,62314
E. coli K-12;37;limitado;10;9,57576;0,66123
E. coli K-12;37;limitado;10;9,69697;0,63469
E. coli K-12;37;limitado;10;9,81818;0,63331
E. coli K-12;37;limitado;10;9,93939;0,62567
E. coli K-12;37;limitado;10;10,06061;0,62657
E. coli K-12;37;limitado;10;10,18182;0,63521
E. coli K-12;37;limitado;10;10,30303;0,65126
E. coli K-12;37;limitado;10;10,42424;0,64598
E. coli K-12;37;limitado;10;10,54545;0,65011
E. coli K-12;37;limitado;10;10,66667;0,63492
E. coli K-12;37;limitado;10;10,78788;0,64529
E. coli K-12;37;limitado;10;10,90909;0,64732
E. coli K-12;37;limitado;10;11,0303;0,63359
E. coli K-12;37;limitado;10;11,15152;0,61145
E. coli K-12;37;limitado;10;11,27273;0,63182
E. coli K-12;37;limitado;10;11,39394;0,61313
E. coli K-12;37;limitado;10;11,51515;0,63946
E. coli K-12;37;limitado;10;11,63636;0,62386
E. coli K-12;37;limitado;10;11,75758;0,64657
E. coli K-12;37;limitado;10;11,87879;0,63681
E. coli K-12;37;limitado;10;12;0,6129
E. coli K-12;37;rico;1;0;0,05694
E. coli K-12;37;rico;1;0,12121;0
E. coli K-12;37;rico;1;0,24242;0,00998
E. coli K-12;37;rico;1;0,36364;0,02135
E. coli K-12;37;rico;1;0,48485;0,02349
E. coli K-12;37;rico;1;0,60606;0,0246
E. coli K-12;37;rico;1;0,72727;0,05945
E. coli K-12;37;rico;1;0,84848;0,10746
E. coli K-12;37;rico;1;0,9697;0,19758
E. coli K-12;37;rico;1;1,09091;0,29793
E. coli K-12;37;rico;1;1,21212;0,39212
E. coli K-12;37;rico;1;1,33333;0,48093
E. coli K-12;37;rico;1;1,45455;0,52236
E. coli K-12;37;rico;1;1,57576;0,60155
E. coli K-12;37;rico;1;1,69697;0,64349
E. coli K-12;37;rico;1;1,81818;0,68478
E. coli K-12;37;rico;1;1,93939;0,72755
E. coli K-12;37;rico;1;2,06061;0,75189
E. coli K-12;37;rico;1;2,18182;0,81886
E. coli K-12;37;rico;1;2,30303;0,79232
E. coli K-12;37;rico;1;2,42424;0,81041
E. coli K-12;37;rico;1;2,54545;0,84504
E. coli K-12;37;rico;1;2,66667;0,82075
E. coli K-12;37;rico;1;2,78788;0,82823
E. coli K-12;37;rico;1;2,90909;0,89095
E. coli K-12;37;rico;1;3,0303;0,8431
E. coli K-12;37;rico;1;3,15152;0,83392
E. coli K-12;37;rico;1;3,27273;0,83473
E. coli K-12;37;rico;1;3,39394;0,86172
E. coli K-12;37;rico;1;3,51515;0,82984
E. coli K-12;37;rico;1;3,63636;0,84341
E. coli K-12;37;rico;1;3,75758;0,80665
E. coli K-12;37;rico;1;3,87879;0,83105
E. coli K-12;37;rico;1;4;0,83686
E. coli K-12;37;rico;1;4,12121;0,84925
E. coli K-12;37;rico;1;4,24242;0,88732
E. coli K-12;37;rico;1;4,36364;0,8263
E. coli K-12;37;rico;1;4,48485;0,84096
E. coli K-12;37;rico;1;4,60606;0,87898
E. coli K-12;37;rico;1;4,72727;0,87608
E. coli K-12;37;rico;1;4,84848;0,88604
E. coli K-12;37;rico;1;4,9697;0,85172
E. coli K-12;37;rico;1;5,09091;0,833
E. coli K-12;37;rico;1;5,21212;0,85487
E. coli K-12;37;rico;1;5,33333;0,83069
E. coli K-12;37;rico;1;5,45455;0,88105
E. coli K-12;37;rico;1;5,57576;0,82478
E. coli K-12;37;rico;1;5,69697;0,82988
E. coli K-12;37;rico;1;5,81818;0,83152
E. coli K-12;37;rico;1;5,93939;0,87999
E. coli K-12;37;rico;1;6,06061;0,8239
E. coli K-12;37;rico;1;6,18182;0,85654
E. coli K-12;37;rico;1;6,30303;0,86168
E. coli K-12;37;rico;1;6,42424;0,88508
E. coli K-12;37;rico;1;6,54545;0,82404
E. coli K-12;37;rico;1;6,66667;0,85309
E. coli K-12;37;rico;1;6,78788;0,81913
E. coli K-12;37;rico;1;6,90909;0,81195
E. coli K-12;37;rico;1;7,0303;0,84869
E. coli K-12;37;rico;1;7,15152;0,84899
E. coli K-12;37;rico;1;7,27273;0,86928
E. coli K-12;37;rico;1;7,39394;0,88792
E. coli K-12;37;rico;1;7,51515;0,82827
E. coli K-12;37;rico;1;7,63636;0,87057
E. coli K-12;37;rico;1;7,75758;0,86594
E. coli K-12;37;rico;1;7,87879;0,81319
E. coli K-12;37;rico;1;8;0,85439
E. coli K-12;37;rico;1;8,12121;0,83544
E. coli K-12;37;rico;1;8,24242;0,83297
E. coli K-12;37;rico;1;8,36364;0,83415
E. coli K-12;37;rico;1;8,48485;0,86303
E. coli K-12;37;rico;1;8,60606;0,86602
E. coli K-12;37;rico;1;8,72727;0,84604
E. coli K-12;37;rico;1;8,84848;0,85239
E. coli K-12;37;rico;1;8,9697;0,80605
E. coli K-12;37;rico;1;9,09091;0,82125
E. coli K-12;37;rico;1;9,21212;0,82354
E. coli K-12;37;rico;1;9,33333;0,83463
E. coli K-12;37;rico;1;9,45455;0,84821
E. coli K-12;37;rico;1;9,57576;0,82794
E. coli K-12;37;rico;1;9,69697;0,84968
E. coli K-12;37;rico;1;9,81818;0,84117
E. coli K-12;37;rico;1;9,93939;0,84809
E. coli K-12;37;rico;1;10,06061;0,81911
E. coli K-12;37;rico;1;10,18182;0,83236
E. coli K-12;37;rico;1;10,30303;0,84043
E. coli K-12;37;rico;1;10,42424;0,85476
E. coli K-12;37;rico;1;10,54545;0,82314
E. coli K-12;37;rico;1;10,66667;0,833
E. coli K-12;37;rico;1;10,78788;0,85005
E. coli K-12;37;rico;1;10,90909;0,85954
E. coli K-12;37;rico;1;11,0303;0,85629
E. coli K-12;37;rico;1;11,15152;0,81377
E. coli K-12;37;rico;1;11,27273;0,88279
E. coli K-12;37;rico;1;11,39394;0,81312
E. coli K-12;37;rico;1;11,51515;0,83085
E. coli K-12;37;rico;1;11,63636;0,84002
E. coli K-12;37;rico;1;11,75758;0,81702
E. coli K-12;37;rico;1;11,87879;0,84856
E. coli K-12;37;rico;1;12;0,85517
E. coli K-12;37;rico;2;0;0,04661
E. coli K-12;37;rico;2;0,12121;0,00518
E. coli K-12;37;rico;2;0,24242;0
E. coli K-12;37;rico;2;0,36364;0,01047
E. coli K-12;37;rico;2;0,48485;0
E. coli K-12;37;rico;2;0,60606;0,01849
E. coli K-12;37;rico;2;0,72727;0,03885
E. coli K-12;37;rico;2;0,84848;0,07168
E. coli K-12;37;rico;2;0,9697;0,14748
E. coli K-12;37;rico;2;1,09091;0,19065
E. coli K-12;37;rico;2;1,21212;0,26985
E. coli K-12;37;rico;2;1,33333;0,33757
E. coli K-12;37;rico;2;1,45455;0,44969
E. coli K-12;37;rico;2;1,57576;0,45281
E. coli K-12;37;rico;2;1,69697;0,53869
E. coli K-12;37;rico;2;1,81818;0,60839
E. coli K-12;37;rico;2;1,93939;0,65518
E. coli K-12;37;rico;2;2,06061;0,71165
E. coli K-12;37;rico;2;2,18182;0,72801
E. coli K-12;37;rico;2;2,30303;0,78959
E. coli K-12;37;rico;2;2,42424;0,76982
E. coli K-12;37;rico;2;2,54545;0,78229
E. coli K-12;37;rico;2;2,66667;0,7883
E. coli K-12;37;rico;2;2,78788;0,84993
E. coli K-12;37;rico;2;2,90909;0,84711
E. coli K-12;37;rico;2;3,0303;0,86055
E. coli K-12;37;rico;2;3,15152;0,87878
E. coli K-12;37;rico;2;3,27273;0,89133
E. coli K-12;37;rico;2;3,39394;0,87477
E. coli K-12;37;rico;2;3,51515;0,86199
E. coli K-12;37;rico;2;3,63636;0,89241
E. coli K-12;37;rico;2;3,75758;0,88598
E. coli K-12;37;rico;2;3,87879;0,86923
E. coli K-12;37;rico;2;4;0,90059
E. coli K-12;37;rico;2;4,12121;0,88184
E. coli K-12;37;rico;2;4,24242;0,89
E. coli K-12;37;rico;2;4,36364;0,87307
E. coli K-12;37;rico;2;4,48485;0,8894
E. coli K-12;37;rico;2;4,60606;0,90406
E. coli K-12;37;rico;2;4,72727;0,89896
E. coli K-12;37;rico;2;4,84848;0,87633
E. coli K-12;37;rico;2;4,9697;0,88447
E. coli K-12;37;rico;2;5,09091;0,91949
E. coli K-12;37;rico;2;5,21212;0,89877
E. coli K-12;37;rico;2;5,33333;0,88261
E. coli K-12;37;rico;2;5,45455;0,86039
E. coli K-12;37;rico;2;5,57576;0,89056
E. coli K-12;37;rico;2;5,69697;0,85246
E. coli K-12;37;rico;2;5,81818;0,88314
E. coli K-12;37;rico;2;5,93939;0,8814
E. coli K-12;37;rico;2;6,06061;0,88232
E. coli K-12;37;rico;2;6,18182;0,87498
E. coli K-12;37;rico;2;6,30303;0,87535
E. coli K-12;37;rico;2;6,42424;0,87561
E. coli K-12;37;rico;2;6,54545;0,88231
E. coli K-12;37;rico;2;6,66667;0,86975
E. coli K-12;37;rico;2;6,78788;0,87758
E. coli K-12;37;rico;2;6,90909;0,87216
E. coli K-12;37;rico;2;7,0303;0,89203
E. coli K-12;37;rico;2;7,15152;0,83816
E. coli K-12;37;rico;2;7,27273;0,86755
E. coli K-12;37;rico;2;7,39394;0,86726
E. coli K-12;37;rico;2;7,51515;0,90041
E. coli K-12;37;rico;2;7,63636;0,90222
E. coli K-12;37;rico;2;7,75758;0,90177
E. coli K-12;37;rico;2;7,87879;0,88213
E. coli K-12;37;rico;2;8;0,85946
E. coli K-12;37;rico;2;8,12121;0,86361
E. coli K-12;37;rico;2;8,24242;0,86967
E. coli K-12;37;rico;2;8,36364;0,85848
E. coli K-12;37;rico;2;8,48485;0,86882
E. coli K-12;37;rico;2;8,60606;0,85623
E. coli K-12;37;rico;2;8,72727;0,88004
E. coli K-12;37;rico;2;8,84848;0,91042
E. coli K-12;37;rico;2;8,9697;0,89652
E. coli K-12;37;rico;2;9,09091;0,87792
E. coli K-12;37;rico;2;9,21212;0,9091
E. coli K-12;37;rico;2;9,33333;0,89636
E. coli K-12;37;rico;2;9,45455;0,9251
E. coli K-12;37;rico;2;9,57576;0,87109
E. coli K-12;37;rico;2;9,69697;0,87542
E. coli K-12;37;rico;2;9,81818;0,86197
E. coli K-12;37;rico;2;9,93939;0,89333
E. coli K-12;37;rico;2;10,06061;0,85996
E. coli K-12;37;rico;2;10,18182;0,9065
E. coli K-12;37;rico;2;10,30303;0,91111
E. coli K-12;37;rico;2;10,42424;0,88592
E. coli K-12;37;rico;2;10,54545;0,89405
E. coli K-12;37;rico;2;10,66667;0,89678
E. coli K-12;37;rico;2;10,78788;0,88106
E. coli K-12;37;rico;2;10,90909;0,89721
E. coli K-12;37;rico;2;11,0303;0,87562
E. coli K-12;37;rico;2;11,15152;0,87526
E. coli K-12;37;rico;2;11,27273;0,88105
E. coli K-12;37;rico;2;11,39394;0,8608
E. coli K-12;37;rico;2;11,51515;0,90771
E. coli K-12;37;rico;2;11,63636;0,88267
E. coli K-12;37;rico;2;11,75758;0,86386
E. coli K-12;37;rico;2;11,87879;0,84673
E. coli K-12;37;rico;2;12;0,87862
E. coli K-12;37;rico;3;0;0,0421
E. coli K-12;37;rico;3;0,12121;0
E. coli K-12;37;rico;3;0,24242;0,00033
E. coli K-12;37;rico;3;0,36364;0,00035
E. coli K-12;37;rico;3;0,48485;0,01943
E. coli K-12;37;rico;3;0,60606;0,02999
E. coli K-12;37;rico;3;0,72727;0,05892
E. coli K-12;37;rico;3;0,84848;0,10308
E. coli K-12;37;rico;3;0,9697;0,1445
E. coli K-12;37;rico;3;1,09091;0,20672
E. coli K-12;37;rico;3;1,21212;0,31123
E. coli K-12;37;rico;3;1,33333;0,39091
E. coli K-12;37;rico;3;1,45455;0,48294
E. coli K-12;37;rico;3;1,57576;0,56444
E. coli K-12;37;rico;3;1,69697;0,60822
E. coli K-12;37;rico;3;1,81818;0,69556
E. coli K-12;37;rico;3;1,93939;0,77164
E. coli K-12;37;rico;3;2,06061;0,80688
E. coli K-12;37;rico;3;2,18182;0,82338
E. coli K-12;37;rico;3;2,30303;0,87192
E. coli K-12;37;rico;3;2,42424;0,89295
E. coli K-12;37;rico;3;2,54545;0,86261
E. coli K-12;37;rico;3;2,66667;0,93258
E. coli K-12;37;rico;3;2,78788;0,93828
E. coli K-12;37;rico;3;2,90909;0,95796
E. coli K-12;37;rico;3;3,0303;1,00278
E. coli K-12;37;rico;3;3,15152;0,97505
E. coli K-12;37;rico;3;3,27273;0,97738
E. coli K-12;37;rico;3;3,39394;0,96992
E. coli K-12;37;rico;3;3,51515;1,00778
E. coli K-12;37;rico;3;3,63636;0,96765
E. coli K-12;37;rico;3;3,75758;0,98677
E. coli K-12;37;rico;3;3,87879;0,99443
E. coli K-12;37;rico;3;4;0,96267
E. coli K-12;37;rico;3;4,12121;1,00242
E. coli K-12;37;rico;3;4,24242;0,99123
E. coli K-12;37;rico;3;4,36364;1,00546
E. coli K-12;37;rico;3;4,48485;0,99809
E. coli K-12;37;rico;3;4,60606;0,9853
E. coli K-12;37;rico;3;4,72727;1,03236
E. coli K-12;37;rico;3;4,84848;1,04072
E. coli K-12;37;rico;3;4,9697;1,01676
E. coli K-12;37;rico;3;5,09091;0,99757
E. coli K-12;37;rico;3;5,21212;0,9957
E. coli K-12;37;rico;3;5,33333;0,96339
E. coli K-12;37;rico;3;5,45455;1,02562
E. coli K-12;37;rico;3;5,57576;1,00623
E. coli K-12;37;rico;3;5,69697;1,01596
E. coli K-12;37;rico;3;5,81818;1,00443
E. coli K-12;37;rico;3;5,93939;1,00276
E. coli K-12;37;rico;3;6,06061;1,03574
E. coli K-12;37;rico;3;6,18182;1,04566
E. coli K-12;37;rico;3;6,30303;1,00852
E. coli K-12;37;rico;3;6,42424;1,00139
E. coli K-12;37;rico;3;6,54545;1,04684
E. coli K-12;37;rico;3;6,66667;1,02617
E. coli K-12;37;rico;3;6,78788;0,95195
E. coli K-12;37;rico;3;6,90909;0,97997
E. coli K-12;37;rico;3;7,0303;1,02525
E. coli K-12;37;rico;3;7,15152;1,04639
E. coli K-12;37;rico;3;7,27273;1,01035
E. coli K-12;37;rico;3;7,39394;1,0405
E. coli K-12;37;rico;3;7,51515;0,97041
E. coli K-12;37;rico;3;7,63636;0,97874
E. coli K-12;37;rico;3;7,75758;1,02143
E. coli K-12;37;rico;3;7,87879;1,00838
E. coli K-12;37;rico;3;8;0,97991
E. coli K-12;37;rico;3;8,12121;1,00218
E. coli K-12;37;rico;3;8,24242;0,98596
E. coli K-12;37;rico;3;8,36364;0,98347
E. coli K-12;37;rico;3;8,48485;1,01716
E. coli K-12;37;rico;3;8,60606;1,008
E. coli K-12;37;rico;3;8,72727;0,99398
E. coli K-12;37;rico;3;8,84848;0,99208
E. coli K-12;37;rico;3;8,9697;0,99447
E. coli K-12;37;rico;3;9,09091;0,97219
E. coli K-12;37;rico;3;9,21212;1,01597
E. coli K-12;37;rico;3;9,33333;1,02484
E. coli K-12;37;rico;3;9,45455;1,01821
E. coli K-12;37;rico;3;9,57576;1,04746
E. coli K-12;37;rico;3;9,69697;0,98756
E. coli K-12;37;rico;3;9,81818;1,00877
E. coli K-12;37;rico;3;9,93939;0,99499
